address,amount
0xe77a77d6d2d4cadb06a2ade003ec117158d9bcad,176.7
0xbf85d9b877683afbc2273dc1cfd11e489db6c8d2,175.5
0xb3effa082f86291f71a214bb5d3c4dd433f943d7,174.6
0x0df888b83a6158b496bd070b726e736ad42e9db4,174.6
0xcaf322f10cefd4a1b2cab0adaf595ad555e511ee,174
0x1a030413fee0847dc7e7c071f6c059c17f7d944f,174
0x1ede05a124ae0abcb2fe7b1cdaafe2207b3d1afd,173.1
0x9923a9771ece64c4cd76dc700bcbb2bf591fa2c3,171.6
0xe49e57cd3d373dcc2470f286ae152b27b858c51f,171.3
0xdde4ad09bdd30b44b9ccddea6c067fff572fad55,171
0xf701f6598ae0567a143cf7fbcdf808add1535ee3,171
0xad4d69e1e9dcd166e25ebefc3bb546c5942c000f,170.9728181
0x1921be3791569772e38c285e29e67738436008c9,169.635191
0x62ed8e3685a2062e702f75dc832ca16b19e0adc6,167.109246
0x1b8d42f0451bc9077e58b1681abd874f174f376c,164.4
0xb67f1976a1e7af8972c06d03465cca14698c82b9,162
0x30661ebf5c425422e375c35828fd40d0b38f3e29,161.1
0x1921739527102e48f5d1b694259d5bc20cea10f4,158.7
0xebba1a9a3ee839c13c1281cc78e9da4e38a52e0f,158.4
0xcf443d249c2df5466914e53d7f14bceef515653b,157.5
0x219b77889831f84b68272b3aa204beca43f4cab9,157.5
0x5692c5332e3f921a3b671ca68297b16ddce7db13,156.9
0xceb9ed1b74a930129f3de41ddb133933b1524fcb,156
0xb3db355aae7c7db2396f0f7944c3a67912197ef4,155.7
0x25437bab9570d1fd063c2da4eee3608896ab4ed2,153.9
0xb2102074abe62be2f30dc612a7a9df43f7f28b05,153
0x95b6e31a278a22ebbdd58868391f72bfe61c64a5,152.9887209
0xf65bd56d081f2973758955836e6c3c5fdcbef4b2,152.4
0xd7ba08b855a3ee4b017818a3a17fff15affdb319,151.8
0x0c70dc96a0fa002c0c8f33e86ab6e95610290f90,151.2
0x7976d2ea5dbd5a466607d4d9d02a579066ff825c,150.9
0x5c7922734cfeccdaad7444b929df6fc5af17994f,150.6
0x09d85c1b9a940f1cdbcabe97f983d2d1637d32b1,150.6
0xc1b6d5ff87aa49afffbe8e83c9059d9649cdba59,150
0xea0949c90766dd444a21cbdad603906284af1751,150
0x9609a78c065ac4b406aa6a5905240e59e52f1c8b,150
0xf391caf0cc2ae82638e22c91febdc251be3c3fa1,150
0x7c29ca263aa8228a58452228034f3eafd94171aa,150
0xfb3cf2b92faf21400e9846a403982333b15d1985,150
0x9df702df7415fcf863ce7b340e43d9e1377836a6,150
0xbd125f7c40e252a090871b865aca471f5cb8ee01,150
0x0cd83135be259b87ccd2a9c9155c70b690932d33,150
0xa6acfb20ab76dcfbcd73e09424cec1ae84eb143e,150
0x5204a7d554af990f45931041ab89e3ba80705047,150
0x1f13a53c146be6057a869ac3c4fdc9a78ec74431,150
0x87d59996c0b45c6f15c9c1fb8206417236ad81ac,150
0xd53bf7bee9e358cd405c3579cd0ed1e1e6ee0aa0,150
0xb83fec86132812bea679adffe33757516a63e847,150
0x619ed260d7bc3a9f1a720a5df66be7249bb0b780,150
0xe015041b40a9d4f6b65932f3e45608555fb3034f,150
0xae3301eac77b4892c8e202211775ac399b7d83a1,150
0x53c62ea41ab6b66f09fe2e792215f712bb572c86,150
0xde3270049c833ff2a52f18c7718227eb36a92323,149.7
0x67622923f2ecaea0cbdd422e5a0e6603464e29be,148.8
0x0db0237d486fb5d9a2bd709c5777b8d382f3d713,147.4490028
0x898b1b8eaa804c90eb6df9025cb0d26aa1bcc951,147.3
0x685a67274829e2de1859fd66df507f9479f31325,145.2
0x527eb84723fc76d94a5df0b30755ae96ec3d4673,145.2
0x03c833e6113c218f9fb31938ad2ac90279d87b25,144.6
0xefd4fea351ae233d4729de94f01d89cae3fc94c0,144.2585001
0x946151fa04270a2d81ff3abc7f0648f1767a0fce,143.7
0x9ba8df6ee99cc109614ec7b5bd052e8e73e7113a,143.4772371
0x06471a54a5aa9b2f680f0ebc2094815c27deb7c2,141.8776257
0x9204e78e8db6a75af305da1ed29408e2ab6e3903,141.3
0x7e30fe0e75be1f3462fd5dc4eab6004528e42b62,141
0xb9292fe3556c848a8f8b04f5184a9ac5db7e69a8,140.2374181
0x1c80352b10e7a945eb56ec588fbbc153b7f7a796,139.2
0x0dbaf1cf49cb46d8bc44f5e2746d46cdec036bb3,137.4
0xfa09b6f847eb6a516354ea8421a3eba3e464ac90,136.2
0x6d2a2b8c855abd329ad1dd5bf7959b5a48d41f9b,135.6
0xfc860e03992661ba08ede69dd666e016f721b430,133.5
0x59ea8fcdf48423df4a1d4177a39dcd17531a49aa,133.2
0xf083c5e492ee327fdecbdb93bee0dfee6c34cf8e,132.6423424
0x26dbb540659ef40195f61395e143e050d0c7585f,131.1
0x3c2ef2529be596c4cb838c70465e9ec72ba81cb8,129.6
0xdf26377606868f853db796c6e92338345d71b904,125.85
0x7058d3202f1ba70d8e55be315acb1eefa1968f91,123.9
0xb70c616343f63d0532cd11e6d5bedcc8a64ae398,123.3
0xecb875184d8219fade5a3d4044a07b8606a3c8e7,122.7
0x429d1ee15e4943ccde469f65396377bdfec96915,122.4
0x87be059c1e6c893934c5adcd5e39a0bef26f395d,120.9
0xf90c4b507577945c4db36dba3f19df0dab3a0b73,120.9
0xd504badf10a6f7aa58c1365ebced1a6468fadfa8,120.9
0x3110f81f3d112da3b18557a64138bfc966c7babb,120.6
0x9f083dd4fa74a2705d6979978e7de5779b969a7f,120
0xe0ed95d162906a82fb8e8fc06322f3387c859644,120
0x2954ba45fb4b5ca97674dbb4104f2e98e43bdcda,120
0x84faff7c8b3457d0cb65f3137a2a3b9862f30fc7,120
0x13b3bb9392384a677c6d81f67a138a2c317256c6,119.4
0x1f96039b0bbbaf703f561058256f9643c552ba57,118.5
0x6d843e8230dab8663d57c5560718cd187485d5af,118.2
0x73e0b29e70d8d5a604f209a68e487ebfd6fb9028,116.7
0xe6ec516ee185902fbd891ddc3f43bb1e3c9fc95e,115.5
0x48edd54299acf0ff12efa06d9cabbe42804b79e1,114.3
0xcb416ee0d4ff14680d6ad3d8bb19cc28219034ba,114.1479655
0x0178f2fc0e7bc063bfca0da6d8e8c23b770330c9,113.4
0x00003db5c4d04d45ca961cfbb600c609d8d12f41,113.4
0x366b276abad217091782429a980249cf5fa4ba4e,113.4
0x11aa3e99172a2eda237a2c53378899eca937c72e,113.4
0x5476d6b510d5c373b1cfdf7c4b8cb4e7122817a1,113.4
0x0aa50a40b0110801fd9cf698a330274c8938e908,113.4
0x5ceac642695ff4e16c713ff92965b0da1500cf0a,113.4
0xb84a81394c08b819e27c436c60f5733dc7bfa7f3,113.4
0xc0d5086e458375c31da62ece0a24a940b00b8b37,113.4
0xc4a7a1ca52c6643c4328b0c0924fbbc4cfbe67ba,113.4
0xc613fc29cff7d544b61b787331216d47d4745f39,113.4
0xd703419f80b47c2f930ac5ef0bd27a8dcd687808,113.4
0xf2d3000f17b89d8e8217d7fd9eb1d5e0fde7f428,113.4
0xecf5f8f4f7e3dc60d2afd90460fad93f66f47a8c,113.4
0xde96735ae82b11a73fb89af1af70d0cf0b53a4f5,113.4
0xff1dc3420546eff5f490da7bfce7508f465db081,113.4
0x40cb1873181cf9ad833a3604389f7af6ac8f190a,113.3850547
0x4342e82b94b128fccbe1bddf454e51336cc5fde2,113.1450443
0xc0f7bfbb63f60552b41f5840925e5a15dd8003f5,113.1
0x2fb506c10bd95323a01e98d3962c720508e2fd10,112.5
0xe247df0d19185ab7f0e5eeb264b5e3f9ec2d72c0,112.5
0x58aba07b547d092e1c75136746fbd7ca34295b28,112.5
0xd111cdf8b98062fa19d043e59b43b53b77e62cd9,112.2
0x16137102191020cb96395a4474bdc750c1d936c4,109.8
0x9211133c294c0202642d408707ff6f6395ad9282,109.5
0x5194392ae1ca5b55e44e586edf063e0c7ee96f2b,109.2
0x0d53cd9fc121d223b5c337bc54bf09fe95caca13,108.9
0x1b0871b89664160214edceb9a008ccd9e0442f91,107.7
0x88da58de232b4dd2c34e99043caaeae77c42f381,105.3
0x893b445829478310407753760852fc52380d6637,105.3
0xc55ac0cebb83215a22a6047109d135ece437228e,105
0x5b4b0c4bd7a1b9c66d1036ec326afad1b33910de,105
0x832f2a9703750f734bd272dbcde1d7a89d69a3c6,105
0xc14d446fd451146c4dfcb1fdc9ea103bd87e03f9,105
0x196f651866f6d758f82d9d652675a9ada33a84b4,105
0x1c0a73606bd2935d5e50705ce056cd86b6b151ea,103.0923722
0x5874240dbcf7a643bbbe544197a8dc13f2b3d14b,102.9
0x00ca985a1585f900ee783765ca90ba8fd791616f,102.6
0x04559b2c06c2168fd9c08bd7c6b699a0fbe6a8cf,100.5
0x16550a93bff9c2460972244e25cb02630807874b,100.5
0xa50d7064f4db9f9fb143ef0b455451814c11a634,100.5
0x5df6c5900338da7f0ce3b4a510a21ded71bccb61,97.8
0x6ce6a548233637e247df23a41eb923610d234790,96.9
0x27614997794a5531994436197b7065549383c3e5,96.6
0x1531eeb1c8c86e1a1f782c6407415882ee0571fb,96.6
0x7d5c138b6c832aa11abc842d96df2d1114eb9051,96.3
0x7fc85f5765560a01e3a34bd3b4c00c4ee34320c1,96.3
0xfa84d7e6e71902f83c07ef90eea8afd49d67bba5,95.7
0x8ecdd5b4bd04d3b33b6591d9083afaa6ebf9171b,93.9
0xf4dc04ed9b47093813b8cee6a347e071325b677a,92.4
0x79e0006a0b0a21f9816f69498843bdf6b34cc3e5,91.5
0x99533ef0041a7e59171e2c66948178a2c45c6b28,90.6
0x0579eb7f6170d11bd04cdacad96dfc48f70ec8e5,90.3
0xd5384e1e418fcedafb8c341cacc0a21a22a3b217,90
0x60952b2d07396713a35224219efa414a5b3305bc,90
0xcef5450f1366fcc286eb280bfb2ade81dad6773a,90
0x77b5d667ff72468a8b4c07c771b6442e35d174c2,90
0x23137b95cc74d799ebb0532488241d02ad51f04a,90
0x399619d9d6ab6b52ecd580c079a540e296407f1b,89.7
0x0854d733314c1ea08c386ccb6654daaa96b01f8f,89.4
0x40798a0e27668118447a3a9ff3f416cbc3b8dea8,88.8
0xf71c6ceb63dcd31f9e438681be7dad513e6eb7b8,87.9
0x5c768cd8d2bbc26086c2a159c3e5afe60ed72f23,87.82177251
0x354f396ca5082a8d05064ed45386ce5ac84efca8,87
0x8c00a3625855683f298782593a59d426664d1637,85.2
0x4aa9fe56e31169695a6ba6972efdf89334872159,84.6
0x47b9c53662a0fc299ca336e17dea266b9b1dbc74,83.7
0x559a241240778d59ab4cea6dee2509a497f7e998,83.1
0xbdc364ab0ab9788ad5d69988f924680c57cc6d30,83.1
0xfac051cccf0914ed5c4a612f17b4b8ebd8dbab7b,82.8
0x9630df2d2f8383177b2e2c3e1cad82038429fd2d,82.8
0xc08d3652e5dce5dc15b9d68f87e201ad4fb15c6e,82.5
0x25056f969432b2eb5a0b8238eb1cfca4a24bfcbc,82.5
0x92c17f3036d28c9375e943d70b0f65a267e48c0f,82.5
0x2b1ee6010329dda72771d8a6ef953d5e45a27ac5,82.5
0xb327b7fa0622aa2ba88abaa858f90fa0399a7b9e,82.5
0x2d52f7bae61912f7217351443ea8a226996a3def,82.5
0xd5e1cbc863b82349104c7fdc6a3d28fd1945354b,82.5
0xa061d1300b009321bb140db4ac3e8cb55f647a6a,82.5
0x555df271634efc5ef5374697f383e230db4d0f48,82.5
0xe78b5888142a873d075e2cdf5293402b117090a8,82.5
0xe3ccdf60843244c940e42700a7c6a4b6557be2f5,81.9
0x40d70eaf4ad8de1c6e412d4e1db075c2ef69db42,81
0x0d5e70fbf17996569fd5f22e4d479668d91f01d5,80.4
0xcc88ab59637349997df73b5e372260e6b1607c49,80.1
0x69473d83fb7340588f9e5352f16ac5068ceecd35,80.1
0x744a34833f079601326b1e77ae30ac0fee624c0a,78.3
0x006e47a8994f50071bd39b8cfbab2b0010446371,78.3
0xa4b5578e189cf16d2bc00738c5b54b39ff7c592a,77.4
0x39d07a75bcc6cd90e4b928f9c26d4586617e49ab,75.9
0x9830c99a04077662ac9690f41ddf1c32f53289d6,75.9
0x6361f6ea174ddb8e72b1eb6736f5171d3b9dad16,75.6
0x358e1302376c19e7e1f22051f406d2692ef6d4e4,75.3
0x989bf9fd24ad4c5f7d93a86d270ac2d5544921f8,75.3
0x059ac449358ebf9657796efcccff2b8e94576907,75.3
0xe224bfb9c2fd73aebc1e8356d98e858fa07bc985,75.3
0xf4eab8e5ac7fba53a038967f09f339eefff0ac41,75.3
0x4bff3da8ffb85305a8b7d14e8d987ec3c5a21ea6,75
0x49d2fea3c4ac64017f9b31e059d18dc2529bafb7,75
0x5c22afccf3f190bf10907f5d2c2ff6705c0be949,75
0x1e98dde3143788210a2f809baaff280a45047e33,75
0x0b31ba0ec15f9abec12aa394181c94c6801adfcb,75
0xbcb614675176a6732901e9f3f4b29cd3ec534ed3,75
0xa7c855f258e616838dd7e25978e4f81fcea0d5d5,75
0x9bef55571495d6ae6be8de9c2671525312be4a83,75
0x210f168745fe7744bbd764b983b4f41c73a7fcba,75
0x2843c2930b27c008eda23e24af6c54c60ce4588a,75
0x0fc41790d715a95866495c5d9251324e12cbef06,75
0x11fa522c70f397115973d01fdd3c070fae67f11e,75
0x70aa0b35ed45178a9fc931afe773391d319a6938,75
0x3c9182740803b64324d4dcd2b2b0f7c6bfd319ec,75
0xb3a5fa25473ed5167a33b741b132d5551f289c2a,75
0xc526271fe2963766687b7a0c60dbefc3924ad665,75
0x3f34f68a8de4399d8e898cd480402afca42c339f,75
0xfa8f2fb7eb608a3f5c076fbcd1a6a995aadafa88,75
0x75ae4f5e39cb39612d24409460ac669568959564,75
0x00bae827ccdd9ff1081448777aa5b9facf2448e8,75
0xb660338a4bfdc274927c1f05103a9ba9340ed19d,75
0x4a9415930dcd4c7daa471bc3f8df075313d5bcdf,75
0x5917d6a0eeda1ef434b4db8fcefe461d7a5c3bdc,75
0x3af33fa68de620f8cf0dc3b29da84de341017801,75
0xb3e35f8f05fc7b9bdb4e74c5237cc97b28624cf4,75
0x509fe29a034a147c5629abd4d80f25bc0a44d79a,75
0x6f8b5e3c37bcee1c1152fdb00972eaadcd9f92d9,75
0x19d0c8d87582b472ba73ae17c91b180387dfb18c,75
0x7404807a93374807facc5c51ad4bed6cf11ef5bc,75
0x56f8b66f28b82bbc594b1cf60b5fa45a218c9551,75
0x1ffa8430e6a0fa7f95ee62ee9a26ef039d841c98,75
0x51c114b3c4f80d5b5f4375c8a8ef1d76482c9c78,75
0x00b0797ddce269106529b8964409c2ec610797f8,75
0x0337a89a5d228b4fcfee4832e0a47f9403239582,75
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,75
0x3f09c95509fd8cb9c6362828b6d6e97d853c073c,75
0x0facf0e7cc993d79b684fabae240d728dce8e4be,75
0x399f2a0d9725413bbe24ee2d49e785b488467924,75
0x0cbe1fba05102c34365a742af159efc5a93d1a68,75
0xe96aa6be78f3809f42b240d08278e5b2cd86004b,75
0x0e215d573dc571191bef806941c70964f3846c35,75
0x855f7f251bdc701a15d77730104f5c6047d0d62a,75
0x891fefb80cd5c7188e05837c5ad21c3c9b8b8b70,75
0xa1bdfa92f64710a5f1c25afa47cba4629a84d680,75
0xe635e17157136b4f9791f017d71c6fd77c3ba1ab,75
0xb02c9a8cbedb6183b22e6aa96dd919632e995211,75
0x7abfed63a0245da55a13b3a82621c025ff7a5cfa,75
0x44290bea7945ebbc74ae6a953f18bb8109566497,75
0x5080955651b0da9fb25d46218a5e94b07c1b8dca,75
0xf19361f74c17e3eeb50228f3b7e900638b7547cb,75
0xc42549cea8dcb584849aa2d426cc009372e10db0,75
0x57b4e8e848349662ec6cdc1e0c7574f2a9986ed9,75
0xc12013552f0a14d536c27ad62b00637a3f197d22,75
0x752674bdde809d1a2cbe9b257cd2c3e513e01adb,75
0x79c4cdd69587343577d19d6a508afaba2dde7eb3,75
0x445200b8d4186dd156fc2285e50689c94399bc55,75
0x0e6fce57d310402f62aa8820420e3afe9dfca965,75
0x21370131cfd93738d9715a6beb2812ad23583de1,75
0xdcb3fba2f4edeb52b89044ca74d08817586c2e2e,75
0x28467eaf67a7fb0d5cdc6595bf536be51c982c98,75
0xd3d68374b433d43a04dcae1509ca37967238706f,75
0x64891ea57c678e6e7a0d3ae1ae9ce7e16df43a20,75
0x541499a0582a3ff9698595fafa8e346eea24d2f8,75
0x8cb922fc172e74db4a93bcbfd7d57b35cbf3fbb3,75
0xcf51232d23a9615a01dda307ae6c3b2d0759743b,75
0xd1a7013957e90aa34467c5e5d77814ca3bfef9f2,75
0x71efb85ad331a8ffa70e59557b2b19bbf92c3703,75
0xbdfb5d42027c5c31ffc5bbe53579db04c1bd8cda,75
0xe39bceb771889785419413de09b13ea23ed817b1,75
0x90d873073510f2d7ba4b2f8889048d9fec2e962a,75
0xef9f99088374ccbec2e1abb278ef9ed456caef18,75
0x08ccd3f5a89f10c2409bc3929586bd80a78ad6ef,75
0xa34ca4be61174b414854125f89d4703fec2fefd5,75
0xc8d2674cdce48177a23693df781ae411a4d31f52,75
0xb69301b342dc575321bac36dae1151adf56f8e34,75
0x6cadf6d49c79b99b45f170a5a1e1c136b3e5517a,75
0x5d7f908a8eaa2fad126fa33ee0af1fac925218da,75
0xd9bc589951b559b9e250360a0a9f76ef5dea5885,75
0x75b72fe4a92390dcc75993c2fbdb63455b4e2557,75
0x86be43e3703e218e1c5ec68372ed3a5f5929e68f,75
0x99b1d3506f9356540e456620d1fadf7e511b4fcc,75
0xbb978df9e2959423f9e0f53feb7d7dc59d3193d2,75
0x8270c488a3603330b951ed58385f0346b49ac6f4,75
0x4335f44375ef117bb9d4a014eaeb4aa17ac7ef8b,75
0x13f117a7d695caba9ee1d49917817196e81a0fa0,75
0x399f821f9a8fe0fe07486a6e2163fba71597704a,75
0x5b67a30108e1a5f3d5a809d57e76cd16fdfde7a7,75
0xc884263dc4edb921572dda9624dc0d37d5a56420,75
0xf0e6a079f8f0fa54b0afdf91aebaa59f31e56f5f,75
0xcf0c6b8502d667cad3b45abf9c2837eb1ebc9a8b,75
0xcfd86f4561075321c155bc26447d103acc2b8f75,75
0xa25d28ec9b76a3378c2937cae680e30934bc867e,75
0x4e27452b03dbfdbb36e796cd0167a30b242871d2,75
0xb41a2393a6053e57a6f6d62d102f48024a1fb712,75
0x13d3b203f0b00839683c9de05daecf9375d796a5,75
0xb3e53d0ebc7a1e77ca96db264da6a9748772a335,75
0x84c9663d730073d8abaa8a371b89f0e42b7297e6,75
0xca215a2925c48f74d135dbbe0dfc62c705cc016f,75
0x11a14ffcef780584dd9946dd6378a03e3de1eee5,75
0x63ae069ba7c64891ae84efb097ee2bb561b5a2a7,75
0xd0349a8fdd964130124f4dbdcac6f3a1c0338a20,75
0x33a0944246b2e4d3958d98f6310fd89029648b36,75
0xdb08f4d86f3f51b02f77c742d25754d495d5c02f,75
0xd8d081c282ff4437fb1199fafd61719bcb5b774a,75
0xf8dbd3ff718847d9845d59b946adedd17a5c96d9,75
0x79e7b4c1b27010baf4ad0be872f57d7a0db825c5,75
0xe6dfdf6b9ad366a603b67441105b63c11aa5069a,75
0xe34de9684211c50c1a262f14df15aa527a2dc622,75
0xecabe0e31e60007599e734fdc8cce571246861c2,75
0x147d1ed45b368ab4a0191ff65f54f89758254414,75
0x9830a171d29a5d7733da9561a524efd22b6cd6c5,75
0x314d6b7816e626ebbe721987a3e157d9ef2769c8,75
0xe65e5da26ab1e3ab92555dd6e03e0a1a0cedc312,75
0xada5794f823acb1755e338e0044a190cb7527ec8,75
0x180fe1f9b738d78b22f1ceaaae62eeec6e3172a9,75
0xf5fb67418a662b4aaed2645f1222334db9564085,75
0xb2d482771f1deaf3f22301c76e00c321a1ef5f10,75
0x8706104d042609fb26d76f6a2fe0df303af3b10d,75
0x1a22a58d2562552162467a2261bc2ed55530944f,75
0x1367f02b705815474f537e1cf2ace8438c2d66ae,75
0xf663c8dd881bfb1a947da1ef986f3530a3653f2f,75
0xcd11bb7bdeb7a993307136476be4fece847843d3,75
0x2bedbceacca524443ad57638141a738e555944f8,75
0xa5f61a1f271d0a2ff8b4ad7c332b4b4e0494425b,75
0x6f836a35c608c7b50c4c035d56f4f914e05a8d9d,75
0xdd55d4e5e69e33abc958d664805e3c125fa99934,75
0xb1e31ec5d87e2d00cc209780090e0642d46d421a,75
0x77511e047a3bafa205ed839f5af56f0b99341c26,75
0x5712ec69b1dedf934303ce530ae2b4f1d3ca4c61,75
0x1eac035133d1a91f72e84b714064f0d375712549,75
0x84a850af633aeb96d100cf81f1af5f98f88e0a17,75
0x1fcdf4c79169d3957d928dca60e06259a830299f,75
0x844dbcc44790392abb8393fe38e3cefe323505b1,75
0x8fa44df58c62010bb222fc7f46260d51b92e942a,75
0xf28435638ae0c84c9342920244d73b09cae9e2c5,75
0xc1b9f63f0226efb1019425248e8af8094a7595a3,75
0x4263ec050bd225c80afe48e313aef7eb960a7fa8,75
0x49a28f4aadedc37a06a91f0d1b07e651daa080b9,75
0x04a02f853711d04eb0e009d3d1554c7eced580e6,75
0xb09e714c55c870a569ad2751f4f97a3df204d8d3,75
0x3fde6c66a6e29952c4ce68e95ea0003f9f750f73,75
0x4f384690abaab40bbf0a45a1052a653387ec1d34,75
0x3cd34987c22b88300ea0295a743a5198239ab88c,75
0xd78ac6ffc90e084f5fd563563cc9fd33ee303f18,75
0xa86694d60003c90455301035dd6a6ae518dfbd66,75
0x8bb1ea4c9d5957ca8462976c2f0f48391e1c3c6f,75
0x814005605621d5f4c606abb746d59c462883e2ea,75
0x2ef4d36dc9bd7be45551502d3e46a048da1d83f0,75
0x4f7c845e4d09c3453bcfe03dd09cc96b5c6941a3,75
0x42d6622dece394b54999fbd73d108123806f6a18,75
0xb1cbd9f7ce741b68409ad15d503c48cd61e9f3fc,75
0xfeae3109a7d047038fcaeeadc4533282a76f82cf,75
0x40054e510436de76e048b590aac9c114d8221296,75
0x2f0259859441b58f7a22737cd76841f762fd8ea3,75
0xad67bb6515548932b1aaa57a09c247ba18cd5174,75
0x4ae79cca5b80024d4595e619baab8e91b8a33d7d,75
0x51e50b37c0c7c9acee3b858bad18df43dd3bd158,75
0x08c74883ecb44e68c3665d315155bdc3cd203679,75
0x155324a7eceb25cd47fe0aab9da458dca9843595,75
0x8a328e2ce1cb7afe2a0433d80c7a3930f76e9952,75
0x8ddb486ef7a12cdab8769ba47037f1b2216d6225,75
0x52b6f5d36af77bd718edc20371381cc1aa1e1e76,75
0x1f9bb7efdffd08e6b44d9e3b818b69853fd30c95,75
0x378965c5503a3c6bb58afd93865a22c78986f0b6,75
0xb6d5af73e2965e75fbaf1b41c5640e19bac59e8f,75
0x8e747830163dd2b5b4a0ad93a968147ab67fc65f,75
0x8c474f48dd6d8da7c4205ce8f8e105fea1c0511c,75
0x7b49cd36ac701c2df96873fc9735ce67573235a9,75
0x52962a49aafce253cbe5986489c5376a662d5287,75
0xc2a00a949baa4a533095140e099df2998b580cfd,75
0x3eaa528011ebabd745975f8065e9a5e70f1358c1,75
0xca21f86323f90aecfa4a3fd708a1eaa0192bb461,75
0xdd45bba9638ff457c2945efe68ef6a1d75e4d5e6,75
0x417e29dc5e72a2ea9c03fc8b0ceb21bef7bf70a5,75
0x9723b22e94b33665c65e8520baeeea34da8ad99c,75
0xab355ed5111a1756433762ac5b6e5b957e5b4313,75
0x4dcb02d625fd8bf692ba93b0ab8604c4f92fa7c7,75
0x63afb1d465e8daaf8dda1484baff56ef52b0c1da,75
0xcf2bd1a67c9ddbd632093ccb5bad6cccc1f05510,75
0xc07f430713c293f3cbe9101f33b3dab8ffdaf598,75
0x387497d5383aa570661e55ca2250ffaf4e9f4de5,75
0x68eb0bd75ff2d4a234f76820555af510ae4ec46c,75
0xd577fc4bbdf0b42d173ab15a038784aa98696588,75
0xd317b1499d2926ff40b8f933615794fa6445e042,75
0xe6649a5fdfc3e0328d0984ecf74b0c9ff7fc11d6,75
0xa0da7a674ef3167ea8d8156e84ae2c038956084a,75
0xbcd961e5972717a7ce9aea2d91e047404a44d43e,75
0xef918824b2f4fedc5108678c402faa96db20cb32,75
0x989c987e9f54016e30bb297643966b60b17e24c9,75
0x3c1eb4984d5f0a7ff69c9dac159677d233cb483a,75
0xe36e14e315c3939b621245e12c296e4ad4bc0519,75
0x3460804b0957e7678cbcbff64c5966fe37325557,75
0x55b9beeff15fd85eb3236872bbca242a5942ae60,75
0x85b2d93dd2e27a5afa0f433252b74be95b182b8c,75
0x97cee038ff5aabbe1826a3e049dca1a42f400467,75
0x5369df07aabdda4780eb98843d2b0325849fa6ce,75
0x1a6bddd4b2c2ebd8df0539c4f3e107fcc1cea977,75
0xe65d28679010470e1577b8fe2fb3e51c1c271971,75
0xbb1dcf404a8fd5d7ed0f2a7a4191b7757b0b4a9a,75
0xd4c2d912780b881c6b5894cca315f1442ccd0373,75
0x6632eda2685eabfb7b3b45669cfa5441349485d3,75
0x345fc578bf09985912ca35bd8dc14db7ced43c4d,75
0xe2e55528b4c08dc1e75e2c927063fe2cc483ad24,75
0x5ebe4c2f14cd027bb2bfce0116cdc4ceb1b68d95,75
0x17b83a56885b75414839f580984e466015ea7454,75
0x16537e6e4f5b22a1577469cc49cb4aea139bdd7e,75
0x63f5c3cd2db69f39e7376ee02cb809b873902ea3,75
0x8287ae7b97de14609db95ceb655de3cee54792d5,75
0x689913601ceff93fbabba5e33c5778ccdb5aaf28,75
0x84da42ecfb649ff8d4ed7a69918ffd025ba62444,75
0x7ecada599037455f1dbd949ffc301b6e1233853f,75
0xb8a3534c06a3bb53250eadc2758564614ff7cfd5,75
0x498b186eac51ff0a9cf54a868e20e5293550f62c,75
0x9345699dc604fcb83697e60c7471595827c051ca,75
0x53e554f80ca664747ec2755732fc5477db6fc50a,75
0x45b73517584af37f661ae166edcd309c8cbcc786,75
0x5a36e2867fd3f7a7a96ff3e42e5a1ec6f6b1fde0,75
0x767bddac8f05d8d536dbe15e1996fef2e81eb7b3,75
0x30fe208cad112e6ef4d37115301bd7ffb9fd7203,75
0x346b888720c96572623967bef1dd834ebf5e64b1,75
0x06ff7151526c4ccf819fe7666b3f7a037660419d,75
0xa422ae80c1618b10bf790777cb7f6eccd79abd2f,75
0xbe6a8a2d8d2d2329e9a5fd1f23b15520fa8b368b,75
0xf0879736f3ef23a15cdc97c376861896614117cd,75
0x90b32e4bed4c89dce5ee0d926ba1992ec27833a3,75
0xe5656b4e3e15c98a8768ecb1e401e6bbd4a082e6,75
0x8be58d8792cc4bca9dfc60773f2ebd822e0dfada,75
0x84e879d66c073cf7233b8e423c413e483f3eb3cd,75
0x8de1549e4297343bf304cb8abe6d3504f7d75ae0,75
0xbe151b4f498998cc11a09a3975b89dfc3a4d5d9e,75
0x5e911fed8c916bbbafae6a50bc0659b6f9757855,75
0xbb6a4e45d9a3da2c1df375d54901ee67f059db72,75
0x0099e3ea4f7aa9505be2c1c94149116b9856208b,75
0x930897f0b65bda8f8c4b4186620829714701e883,75
0x83df0bfd9286aa8d2bf3b9660040004609821da6,75
0x811fd1862b52e8e69bd38510871f3692d4e9c7ef,75
0x854499a7ede4bf0653104178e31551537166aea6,75
0xb94bca49ad4ce84e8cb07e65b5ca260b8b93dac0,75
0x3c18c3545146e794b95610f53e655602d23e25f7,75
0xeac56f08673d5feed4de91337704b51ccdc6acc9,75
0x1717022a9050c819b38353c627ac6d674b83254e,75
0xbe4e5cf7d848c64e4c7882cb5c26259f57fe3a1e,75
0xe06ced32e1f7c01686e26e2efe35b91610c90dc6,75
0xc4618c4f441e958ef750d759bf655e3d19ffc5a0,75
0x64b304dc110fa960d946cb18dcc225fe02080b5f,75
0x786aabee02319124fcf45d34428302600870ef2b,75
